ensembl_gene_id,study,ASD_DEUp_Voineagu,ASD_DEDown_Voineagu,ASD_CoexDown_M12_Voineagu,ASD_CoexUp_M16_Voineagu,ASD_CoexDown_M1_Gupta,ASD_CoexUp_M6_Gupta,ASD_CoexUp_M5_Gupta,Up,Down
ENSG00000132821,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000185122,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000114544,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000135900,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000065548,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000213493,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000261455,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000254505,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000234797,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000107874,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000155849,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000181350,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000205155,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000203880,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000236565,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000164197,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000112855,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000181744,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000185359,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000198612,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000107201,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000136942,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000156675,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000162415,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000136504,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000173334,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000198838,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000135482,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000175575,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000231369,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000007402,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000138107,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000099864,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000102038,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000196792,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000101811,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000254635,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000087085,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000213326,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000254093,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000099364,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000205593,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000120645,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000168517,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000099949,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000043514,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000130313,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000103121,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000151353,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000125995,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000234224,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000130956,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000177150,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000095066,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000203875,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000248208,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000109339,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000179406,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000196290,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000259330,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000078814,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000005100,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000198842,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000186230,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000123643,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000167792,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000204650,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000100628,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000244165,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000092036,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000140807,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000114062,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000010322,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000160131,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000198929,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000115266,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000143258,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000078699,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000170265,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000197380,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000154803,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000180530,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000235371,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000180764,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000164199,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000232956,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000241360,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000196220,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000100228,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000248905,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000114988,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000137710,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000240344,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000230084,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000109534,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000171700,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000164796,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000161981,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000071564,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000131591,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000196459,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000145934,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000255836,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000253230,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000104660,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000146414,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000117335,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000100106,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000189134,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000103274,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000103197,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000101204,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000101224,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000079950,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000162241,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000167862,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000167771,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000198951,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000126016,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000160298,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000141098,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000151445,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000180979,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000176171,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000247077,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000173818,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000125450,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000155621,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000168395,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000067533,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000134324,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000143319,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000158195,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000172888,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000112053,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000185670,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000163702,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000051382,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000183647,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000133812,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000204130,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000156110,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000148943,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000196814,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000107164,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000157890,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000178700,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000111639,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000137103,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000178922,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000197013,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000105063,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000068654,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000158042,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000179796,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000107317,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000100314,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000269427,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000221978,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000159714,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000041982,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000148634,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000139318,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000158711,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000171612,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000134278,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000223501,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000170085,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000133943,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000169251,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000178718,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000142541,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000110844,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000147889,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000137801,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000183978,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000137872,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000116455,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000064933,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000221916,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000196284,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000186918,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000171316,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000082996,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000152990,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000126243,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000026950,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000258427,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000139438,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000105447,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000198517,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000183576,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000165512,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000109107,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000119950,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000140600,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000111215,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000170919,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000130054,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000185127,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000189306,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000168944,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000100445,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000135108,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000158526,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000147099,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000126216,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000004897,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000143891,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000215835,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000124831,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000167216,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000132128,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000197302,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000119878,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000141140,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000157150,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000198900,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000131791,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000108100,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000136986,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000160688,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000100714,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000234465,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000088833,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000168803,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000203667,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000104904,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000120438,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000231920,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000153066,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000123983,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000239922,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000096063,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000077809,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000105227,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000111726,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000109775,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000235001,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000110719,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000112773,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000090674,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000170579,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000081026,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000100505,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000149328,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000184752,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000155561,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000117748,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000157954,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000008118,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000137944,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000180773,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000004961,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000236859,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000053438,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000184640,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000138769,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000110330,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000100304,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000136404,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000198502,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000237765,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000183486,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000032389,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000109079,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000177383,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000197808,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000104833,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000110057,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000115419,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000106638,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000133961,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000233123,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000127947,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000101247,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000169884,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000166352,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000143870,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000112186,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000215114,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000197296,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000196458,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000142230,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000138413,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000100596,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000159314,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000100359,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000165792,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000095321,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000137166,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000117013,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000109756,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000169515,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000147642,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000183337,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000124356,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000163053,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000165521,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000188002,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000258608,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000143858,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000159388,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000159086,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000240225,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000162377,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000172031,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000109320,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000116096,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000093072,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000013016,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000169371,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000166401,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000014914,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000142733,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000120942,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000137054,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000117133,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000157379,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000265150,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000261597,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000107742,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000100823,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000130813,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000083799,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000069849,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000153495,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000117222,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000179886,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000197766,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000174996,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000125868,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000136146,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000134463,Gupta,NA,NA,NA,NA,0,0,1,NA,NA
ENSG00000153234,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000146281,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000226696,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000127528,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000102100,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000112972,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000225031,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000100353,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000170558,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000146409,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000126861,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000070423,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000133059,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000071073,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000229638,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000184408,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000241962,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000105278,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000109265,Gupta,NA,NA,NA,NA,1,0,0,NA,NA
ENSG00000185942,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000127419,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000086015,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000226754,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000116675,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000187416,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000121933,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000174628,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000037474,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
ENSG00000141562,Gupta,NA,NA,NA,NA,0,1,0,NA,NA
ENSG00000115042,Gupta,NA,NA,NA,NA,0,0,0,NA,NA
